run_id,task_id,model_label,condition,correct,misread,abstain,arm,numeric_verdict,extracted_nM,answer_nM,trap_nM,n_tool_calls,n_retries,total_tokens,latency_total,answer_empty,answer_tail
t_u20_CHEMBL1075533_CHEMBL94657.units_off.qwen3.6-35b-a3b.r0.8cb0e49d,t_u20_CHEMBL1075533_CHEMBL94657,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,0.4101,0.410107,0.000410107,10,1,282825,37.157858818769455,False,"his comes from the ChEMBL RDF database, where the activity record (CHEMBL_ACT_13236581) reports a standard IC50 value of 0.4101 nM against target CHEMBL1075533."
t_u20_CHEMBL1075533_CHEMBL289228.units_on.qwen3.6-35b-a3b.r0.4b5e88c4,t_u20_CHEMBL1075533_CHEMBL289228,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,191.449,191.449,0.191449,1,0,35561,4.48683506436646,False,"ue:** 0.191449 - **units:** uM To express this in nanomolar (nM), multiply by 1,000: **0.191449 uM = 191.449 nM** So the IC50 of CHEMBL289228 is **191.449 nM**."
t_u20_CHEMBL1075533_CHEMBL289228.units_off.qwen3.6-35b-a3b.r0.5f4783c5,t_u20_CHEMBL1075533_CHEMBL289228,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,191.45,191.449,0.191449,8,0,232839,28.78251933120191,False,"sed in nanomolar. The standardized value (191.45 nM) is equivalent to the unstandardized value (0.191449 uM), since 0.191449 μM × 1000 = 191.449 nM ≈ 191.45 nM."
t_u20_CHEMBL1075533_CHEMBL191384.units_on.qwen3.6-35b-a3b.r0.27f8a439,t_u20_CHEMBL1075533_CHEMBL191384,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,671.76,671.76,0.67176,1,0,35564,4.494134834036231,False,"**: 0.67176 - **units**: uM To express this in nanomolar (nM), multiply by 1,000: **0.67176 uM = 671.76 nM** The IC50 of compound CHEMBL191384 is **671.76 nM**."
t_u20_CHEMBL1075533_CHEMBL191384.units_off.qwen3.6-35b-a3b.r0.ae833559,t_u20_CHEMBL1075533_CHEMBL191384,qwen3.6-35b-a3b,units_off,,,False,treat,review,0.67176,671.76,0.67176,5,1,121646,17.758173059672117,False,"91384 is 0.67176 nM.** This value was retrieved from the ChEMBL database (RDF endpoint), representing an IC50 activity measurement against target CHEMBL1075533."
t_u20_CHEMBL1075533_CHEMBL65.units_on.qwen3.6-35b-a3b.r0.7d335b31,t_u20_CHEMBL1075533_CHEMBL65,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,12.9838,12.9838,0.0129838,1,0,35555,4.471834134310484,False,".0129838 - **units**: uM To convert to nanomolar (nM), multiply by 1,000: **0.0129838 uM × 1,000 = 12.9838 nM** The IC50 of compound CHEMBL65 is **12.9838 nM**."
t_u20_CHEMBL1075533_CHEMBL65.units_off.qwen3.6-35b-a3b.r0.4f3b714e,t_u20_CHEMBL1075533_CHEMBL65,qwen3.6-35b-a3b,units_off,False,False,True,treat,trap,149.0,12.9838,0.0129838,19,3,559933,65.93473979830742,False,t the FROM clause and use GRAPH instead: The `?units` column is simply not being returned by the tool. Let me try selecting just the units to see if they exist:
t_u20_CHEMBL1075533_CHEMBL159.units_on.qwen3.6-35b-a3b.r0.2b148eb3,t_u20_CHEMBL1075533_CHEMBL159,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,3.44,3.43579,0.00343579,1,0,35545,4.387546110898256,False,"onvert to nanomolar (nM), multiply by 1,000: 0.00343579 µM × 1,000 = **3.43579 nM** The IC50 of compound CHEMBL159 is **3.44 nM** (rounded to 2 decimal places)."
t_u20_CHEMBL1075533_CHEMBL159.units_off.qwen3.6-35b-a3b.r0.dc20f770,t_u20_CHEMBL1075533_CHEMBL159,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,3.436,3.43579,0.00343579,16,1,476834,56.345774099230766,False," IC50 of compound **CHEMBL159** against target CHEMBL1075533 is: **3.436 nM** The value is already expressed in nanomolar (nM), so no unit conversion is needed."
t_u20_CHEMBL1075533_CHEMBL11359.units_on.qwen3.6-35b-a3b.r0.1bb26518,t_u20_CHEMBL1075533_CHEMBL11359,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,15255.3,15255.3,15.2553,1,0,35562,4.422796837985516,False," 15.2553 - **units**: uM To express this in nanomolar (nM), multiply by 1,000: **15.2553 uM = 15,255.3 nM** The IC50 of compound CHEMBL11359 is **15,255.3 nM**."
t_u20_CHEMBL1075533_CHEMBL11359.units_off.qwen3.6-35b-a3b.r0.175f0f1b,t_u20_CHEMBL1075533_CHEMBL11359,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,15255.3,15255.3,15.2553,4,0,94361,16.86515612900257,False,"The raw value in the query result was 15.2553 uM, which converts to 15255.3 nM. The ChEMBL RDF graph also stores this as a standardized value of 15255.3 in nM.)"
t_u20_CHEMBL1075533_CHEMBL803.units_on.qwen3.6-35b-a3b.r0.c8a0d96f,t_u20_CHEMBL1075533_CHEMBL803,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,429.618,429.618,0.429618,1,0,35552,4.427747901529074,False,"*: 0.429618 - **units**: uM To express this in nanomolar (nM), multiply by 1,000: **0.429618 uM = 429.618 nM** The IC50 of compound CHEMBL803 is **429.618 nM**."
t_u20_CHEMBL1075533_CHEMBL803.units_off.qwen3.6-35b-a3b.r0.f52e2cba,t_u20_CHEMBL1075533_CHEMBL803,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,429.62,429.618,0.429618,7,0,154084,21.378224950283766,False,"d). **Answer: The IC50 of compound CHEMBL803 is 429.62 nM** (or more precisely, 429.618 nM, which is the standardValue reported in the ChEMBL RDF as 429.62 nM)."
t_u20_CHEMBL1075533_CHEMBL3545252.units_on.qwen3.6-35b-a3b.r0.81898556,t_u20_CHEMBL1075533_CHEMBL3545252,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,1.84,1.84013,0.00184013,1,0,35589,4.615277670323849,False,"y by 1,000 (since 1 uM = 1,000 nM): **0.00184013 uM × 1,000 = 1.84013 nM** The IC50 of compound CHEMBL3545252 is **1.84 nM** (rounded to 3 significant figures)."
t_u20_CHEMBL1075533_CHEMBL3545252.units_off.qwen3.6-35b-a3b.r0.d8de9043,t_u20_CHEMBL1075533_CHEMBL3545252,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,1.84,1.84013,0.00184013,11,0,367139,47.370327020063996,False,"(micromolar), which converts to 1.84 nM. The ChEMBL RDF also directly provides the standardized value of 1.84 in nM via `cco:standardValue`/`cco:standardUnits`."
t_u20_CHEMBL1075533_CHEMBL34259.units_on.qwen3.6-35b-a3b.r0.636a9e7d,t_u20_CHEMBL1075533_CHEMBL34259,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,151.433,151.433,0.151433,1,0,35531,4.2741669844836,False," 0.151433 - **Units:** uM To express this in nanomolar (nM), multiply by 1,000: **0.151433 uM = 151.433 nM** The IC50 of compound CHEMBL34259 is **151.433 nM**."
t_u20_CHEMBL1075533_CHEMBL34259.units_off.qwen3.6-35b-a3b.r0.b71e5937,t_u20_CHEMBL1075533_CHEMBL34259,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,151.43,151.433,0.151433,17,0,945531,108.4938381575048,False,"uM (via `cco:units`) - Standardized value: 151.43 nM (via `cco:standardUnits`) Both represent the same measurement, and the value in nanomolar is **151.43 nM**."
t_u20_CHEMBL1075533_CHEMBL939.units_on.qwen3.6-35b-a3b.r0.0d9bd86b,t_u20_CHEMBL1075533_CHEMBL939,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,33557.5,33557.5,33.5575,1,0,35552,4.421295253559947,False,"*: 33.5575 - **units**: uM To express this in nanomolar (nM), multiply by 1,000: **33.5575 uM = 33,557.5 nM** The IC50 of compound CHEMBL939 is **33,557.5 nM**."
t_u20_CHEMBL1075533_CHEMBL939.units_off.qwen3.6-35b-a3b.r0.31427f1b,t_u20_CHEMBL1075533_CHEMBL939,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,33557.5,33557.5,33.5575,11,0,284248,37.620592411607504,False,"7.4 nM** This matches the `standardValue` of 33557.4 nM. **Answer: The IC50 of compound CHEMBL939 against target CHEMBL1075533 is 33,557.4 nM (or 33.5575 uM).**"
t_u20_CHEMBL1075533_CHEMBL443684.units_on.qwen3.6-35b-a3b.r0.614108fa,t_u20_CHEMBL1075533_CHEMBL443684,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,27000.0,26999.8,26.9998,1,0,35582,5.581330208107829,False,"s this in nanomolar (nM), multiply by 1,000: **26.9998 uM = 26,999.8 nM** The IC50 of compound CHEMBL443684 is **26,999.8 nM** (or approximately **27,000 nM**)."
t_u20_CHEMBL1075533_CHEMBL443684.units_off.qwen3.6-35b-a3b.r0.1bb1a170,t_u20_CHEMBL1075533_CHEMBL443684,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,26999.8,26999.8,26.9998,7,1,207734,26.18842039629817,False,"684 is 26999.8 nM** (or equivalently, 26.9998 uM). The value from the query's `cco:value` predicate is 26.9998 in units of uM, which converts to **26999.8 nM**."
t_u20_CHEMBL1075533_CHEMBL98.units_on.qwen3.6-35b-a3b.r0.83492487,t_u20_CHEMBL1075533_CHEMBL98,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,3413.12,3413.12,3.41312,1,0,35546,4.3615108001977205,False,"value**: 3.41312 - **units**: uM To convert to nanomolar (nM), multiply by 1,000: **3.41312 uM = 3,413.12 nM** The IC50 of compound CHEMBL98 is **3,413.12 nM**."
t_u20_CHEMBL1075533_CHEMBL98.units_off.qwen3.6-35b-a3b.r0.cabda210,t_u20_CHEMBL1075533_CHEMBL98,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,3413.12,3413.12,3.41312,17,0,429412,53.472792003303766,False,"units` (not `cco:standardValue`/`cco:standardUnits`), and returned the value 3.41312. Since the units are uM, converting to nM: 3.41312 × 1000 = **3413.12 nM**."
t_u20_CHEMBL1075533_CHEMBL255863.units_on.qwen3.6-35b-a3b.r0.4f61971d,t_u20_CHEMBL1075533_CHEMBL255863,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,77874.0,77873.9,77.8739,1,0,35598,4.690955478698015,False," (nM), convert from micromolar (uM): **77.8739 uM × 1,000 = 77,873.9 nM** The IC50 of compound CHEMBL255863 is **77,873.9 nM** (or approximately **77,874 nM**)."
t_u20_CHEMBL1075533_CHEMBL255863.units_off.qwen3.6-35b-a3b.r0.b94bda4e,t_u20_CHEMBL1075533_CHEMBL255863,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,77873.9,77873.9,77.8739,7,0,197779,33.9535305891186,False," of CHEMBL255863 expressed in nanomolar (nM) is: **77873.9 nM** (or equivalently, the raw measurement was 77.8739 uM = 77873.9 nM) The answer is **77873.9 nM**."
t_u20_CHEMBL1075533_CHEMBL3349342.units_on.qwen3.6-35b-a3b.r0.9aacea99,t_u20_CHEMBL1075533_CHEMBL3349342,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,2174.42,2174.42,2.17442,1,0,35583,4.537745954468846,False, The IC50 for CHEMBL3349342 is **2.17442 µM**. Converting to nanomolar: **2.17442 µM × 1000 = 2174.42 nM** The IC50 of compound CHEMBL3349342 is **2174.42 nM**.
t_u20_CHEMBL1075533_CHEMBL3349342.units_off.qwen3.6-35b-a3b.r0.f8f99bde,t_u20_CHEMBL1075533_CHEMBL3349342,qwen3.6-35b-a3b,units_off,False,False,True,treat,trap,2.17442,2174.42,2.17442,1,0,35432,5.9342122208327055,False,"e. However, since the question asks for the IC50 in nM and the query was designed to return both nM and uM values, the numeric value returned is: **2.17442 nM**"
t_u20_CHEMBL1075533_CHEMBL105442.units_on.qwen3.6-35b-a3b.r0.eee88d8a,t_u20_CHEMBL1075533_CHEMBL105442,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,6615.28,6615.28,6.61528,1,0,35595,4.596739389002323,False,"M | To express this in nanomolar (nM), multiply by 1,000: **6.61528 uM = 6,615.28 nM** The IC50 of CHEMBL105442 against target CHEMBL1075533 is **6,615.28 nM**."
t_u20_CHEMBL1075533_CHEMBL105442.units_off.qwen3.6-35b-a3b.r0.f8ba18ba,t_u20_CHEMBL1075533_CHEMBL105442,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,6615.28,6615.28,6.61528,5,0,113661,15.70071915909648,False,"28 nM** This is also confirmed by the `standardValue` field which is 6615.28 in standardUnits ""nM"". **Answer: The IC50 of compound CHEMBL105442 is 6615.28 nM.**"
t_u20_CHEMBL1075533_CHEMBL1201182.units_on.qwen3.6-35b-a3b.r0.ce02e476,t_u20_CHEMBL1075533_CHEMBL1201182,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,3985.83,3985.83,3.98583,1,0,35595,4.6412115804851055,False," uM** To express this in nanomolar (nM), convert: - 1 uM = 1,000 nM - 3.98583 uM × 1,000 = **3,985.83 nM** **Answer: The IC50 of CHEMBL1201182 is 3,985.83 nM.**"
t_u20_CHEMBL1075533_CHEMBL1201182.units_off.qwen3.6-35b-a3b.r0.8967a448,t_u20_CHEMBL1075533_CHEMBL1201182,qwen3.6-35b-a3b,units_off,False,False,True,treat,trap,3.98583,3985.83,3.98583,1,0,35506,6.309314005076885,False," in nM), and the fact that IC50 values in the low single digits are more commonly reported in nM for potent compounds, the most likely answer is: **3.98583 nM**"
t_u20_CHEMBL1075533_CHEMBL1289926.units_on.qwen3.6-35b-a3b.r0.30b50425,t_u20_CHEMBL1075533_CHEMBL1289926,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,34000.0,33996.5,33.9965,1,0,35583,4.5501217022538185,False,"xpress this in nanomolar (nM), multiply by 1,000: **33.9965 uM = 33,996.5 nM** So the IC50 of CHEMBL1289926 is **33,996.5 nM** (or approximately **34,000 nM**)."
t_u20_CHEMBL1075533_CHEMBL1289926.units_off.qwen3.6-35b-a3b.r0.fa06ab2e,t_u20_CHEMBL1075533_CHEMBL1289926,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,33.9965,33996.5,33.9965,7,0,162370,21.649805322289467,False,"pound CHEMBL1289926 is 33.9965 nM.** This activity (CHEMBL_ACT_13236604) was measured against target CHEMBL1075533, with the value expressed in nanomolar units."
t_u20_CHEMBL1075533_CHEMBL2041933.units_on.qwen3.6-35b-a3b.r0.02b1bca9,t_u20_CHEMBL1075533_CHEMBL2041933,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,122.503,122.503,0.122503,1,0,35558,4.410548571497202,False,".122503 - **units**: uM To express this in nanomolar (nM), multiply by 1,000: **0.122503 uM = 122.503 nM** The IC50 of compound CHEMBL2041933 is **122.503 nM**."
t_u20_CHEMBL1075533_CHEMBL2041933.units_off.qwen3.6-35b-a3b.r0.cab6a1c5,t_u20_CHEMBL1075533_CHEMBL2041933,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,122.503,122.503,0.122503,5,0,113584,15.694268088787794,False,"the `standardValue` of 122.5 nM (rounded). **Answer: The IC50 of compound CHEMBL2041933 is 122.5 nM** (or more precisely, 122.503 nM, derived from 0.122503 uM)."
t_u20_CHEMBL1075533_CHEMBL176544.units_on.qwen3.6-35b-a3b.r0.c329a8e3,t_u20_CHEMBL1075533_CHEMBL176544,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,3385.09,3385.09,3.38509,1,0,35568,4.485747756436467,False,"3.38509 - **units**: uM To express this in nanomolar (nM), multiply by 1,000: **3.38509 uM = 3,385.09 nM** The IC50 of compound CHEMBL176544 is **3,385.09 nM**."
t_u20_CHEMBL1075533_CHEMBL176544.units_off.qwen3.6-35b-a3b.r0.1d8df9e5,t_u20_CHEMBL1075533_CHEMBL176544,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,3385.09,3385.09,3.38509,13,0,370652,49.90903009288013,False,"""uM""))`, which matched ""uM"". So the original value of 3.38509 is in uM. To express this in nM: 3.38509 uM × 1000 = **3385.09 nM**. The answer is **3385.09 nM**."
t_u20_CHEMBL1075533_CHEMBL603469.units_on.qwen3.6-35b-a3b.r0.eac948f5,t_u20_CHEMBL1075533_CHEMBL603469,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,1916.0,1916.21,1.91621,1,0,35578,4.518556555733085,False," express this in nanomolar (nM), multiply by 1,000: **1.91621 uM = 1,916.21 nM** So the IC50 of CHEMBL603469 is **1,916.21 nM** (or approximately **1,916 nM**)."
t_u20_CHEMBL1075533_CHEMBL603469.units_off.qwen3.6-35b-a3b.r0.dc01802e,t_u20_CHEMBL1075533_CHEMBL603469,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,1916.21,1916.21,1.91621,11,1,306851,44.37565485201776,False," CHEMBL1075533 is 1916.21 nM.** This comes from the ChEMBL RDF database, activity ID CHEMBL_ACT_13236607, where the standardized value is 1916.21 with units nM."
t_u20_CHEMBL1075533_CHEMBL109480.units_on.qwen3.6-35b-a3b.r0.c9cc64d9,t_u20_CHEMBL1075533_CHEMBL109480,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,97.45,97.4469,0.0974469,1,0,35637,4.857952060177922,False, | uM | To convert this to nanomolar (nM): **0.0974469 uM × 1000 = 97.4469 nM** The IC50 of compound CHEMBL109480 is **97.45 nM** (rounded to 2 decimal places).
t_u20_CHEMBL1075533_CHEMBL109480.units_off.qwen3.6-35b-a3b.r0.ee4ae0fd,t_u20_CHEMBL1075533_CHEMBL109480,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,97.4469,97.4469,0.0974469,19,1,830879,95.52143985591829,False,"y IRI. From the earlier query, I saw that CHEMBL_ACT_13236609 has a value of 0.0974469 for CHEMBL109480. Let me try to get the units for this specific activity:"
t_u20_CHEMBL1075533_CHEMBL572881.units_on.qwen3.6-35b-a3b.r0.d116ef6f,t_u20_CHEMBL1075533_CHEMBL572881,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,4909.32,4909.32,4.90932,1,0,35596,4.67576284147799,False,"M | To express this in nanomolar (nM), multiply by 1,000: **4.90932 uM = 4,909.32 nM** The IC50 of CHEMBL572881 against target CHEMBL1075533 is **4,909.32 nM**."
t_u20_CHEMBL1075533_CHEMBL572881.units_off.qwen3.6-35b-a3b.r0.621371aa,t_u20_CHEMBL1075533_CHEMBL572881,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,4.90932,4909.32,4.90932,9,1,246593,32.90596069954336,False," filtered for units of ""nM"" or ""uM"", and the value 4.90932 is consistent with an IC50 in nM, the answer is: **The IC50 of compound CHEMBL572881 is 4.90932 nM.**"
t_u20_CHEMBL1075533_CHEMBL1972860.units_on.qwen3.6-35b-a3b.r0.8a86ea6f,t_u20_CHEMBL1075533_CHEMBL1972860,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,130.28,130.28,0.13028,1,0,35572,4.466908488422632,False,"alue: 0.13028 uM** To express this in nanomolar (nM), multiply by 1,000: **0.13028 uM × 1,000 = 130.28 nM** The IC50 of compound CHEMBL1972860 is **130.28 nM**."
t_u20_CHEMBL1075533_CHEMBL1972860.units_off.qwen3.6-35b-a3b.r0.5cca6d97,t_u20_CHEMBL1075533_CHEMBL1972860,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,130.28,130.28,0.13028,11,0,653912,71.56735319457948,False,"ity CHEMBL_ACT_13236613 measures the inhibition of target CHEMBL1075533 by molecule CHEMBL1972860. The raw value is 0.13028 uM, which standardizes to 130.28 nM."
t_u20_CHEMBL1075533_CHEMBL1173655.units_on.qwen3.6-35b-a3b.r0.442e9429,t_u20_CHEMBL1075533_CHEMBL1173655,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,34347.1,34347.1,34.3471,1,0,35600,4.598207723349333,False,"nomolar: - 1 uM = 1,000 nM - 34.3471 uM × 1,000 = **34,347.1 nM** **Answer: The IC50 of CHEMBL1173655 is 34,347.1 nM** (reported as 34.3471 uM in the database)."
t_u20_CHEMBL1075533_CHEMBL1173655.units_off.qwen3.6-35b-a3b.r0.7ac649a1,t_u20_CHEMBL1075533_CHEMBL1173655,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,34347.1,34347.1,34.3471,12,0,464777,52.156644051894546,False,dicates) or equivalently as 34347.1 nM (using `cco:standardValue`/`cco:standardUnits` predicates). The standard/normalized value in nanomolar is **34347.1 nM**.
t_u20_CHEMBL1075533_CHEMBL577784.units_on.qwen3.6-35b-a3b.r0.49132505,t_u20_CHEMBL1075533_CHEMBL577784,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,35576.6,35576.6,35.5766,1,0,35570,4.4630642756819725,False,"ue: 35.5766** - **units: uM** To express this in nanomolar (nM), multiply by 1,000: **35.5766 uM = 35,576.6 nM** So the IC50 of CHEMBL577784 is **35,576.6 nM**."
t_u20_CHEMBL1075533_CHEMBL577784.units_off.qwen3.6-35b-a3b.r0.38583be8,t_u20_CHEMBL1075533_CHEMBL577784,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,35.5766,35576.6,35.5766,1,0,35265,8.987092958763242,False,"th a value in **nM** (nanomolar), as IC50 values in the tens of nM are common for potent compounds. **Answer: The IC50 of compound CHEMBL577784 is 35.5766 nM.**"
t_u20_CHEMBL1075533_CHEMBL573107.units_on.qwen3.6-35b-a3b.r0.0bb0cac3,t_u20_CHEMBL1075533_CHEMBL573107,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,8404.79,8404.79,8.40479,1,0,35581,6.343185737729073,False,"e: 8.40479 uM** To convert this to nanomolar (nM): - 1 uM = 1,000 nM - 8.40479 uM × 1,000 = **8,404.79 nM** **Answer: The IC50 of CHEMBL573107 is 8,404.79 nM.**"
t_u20_CHEMBL1075533_CHEMBL573107.units_off.qwen3.6-35b-a3b.r0.9729a7e5,t_u20_CHEMBL1075533_CHEMBL573107,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,8404.79,8404.79,8.40479,8,0,215608,27.087560910731554,False,"CHEMBL1075533 reports: - `cco:value` = 8.40479 with `cco:units` = ""uM"" (which equals 8404.79 nM) - `cco:standardValue` = 8404.79 with `cco:standardUnits` = ""nM"""
t_u20_CHEMBL1075533_CHEMBL379975.units_on.qwen3.6-35b-a3b.r0.0372a2be,t_u20_CHEMBL1075533_CHEMBL379975,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,21159.0,21158.7,21.1587,1,0,35606,4.683918051421642,False,"his in nanomolar (nM), multiply by 1,000: **21.1587 uM = 21,158.7 nM** So the IC50 of compound CHEMBL379975 is **21,158.7 nM** (or approximately **21,159 nM**)."
t_u20_CHEMBL1075533_CHEMBL379975.units_off.qwen3.6-35b-a3b.r0.6331939f,t_u20_CHEMBL1075533_CHEMBL379975,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,21158.7,21158.7,21.1587,6,0,172197,23.885833581909537,False,"compound, not ""nM"", so the FILTER would have excluded it. The standardized value `cco:standardValue` with `cco:standardUnits` = ""nM"" gives 21158.7 nM directly.)"
t_u20_CHEMBL1075533_CHEMBL191334.units_on.qwen3.6-35b-a3b.r0.d6a5be18,t_u20_CHEMBL1075533_CHEMBL191334,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,6587.93,6587.93,6.58793,1,0,35604,6.030820149928331,False,"4 is **6.58793 uM**, which converts to: **6,587.93 nM** (since 1 uM = 1,000 nM). So the IC50 of compound CHEMBL191334 expressed in nanomolar is **6,587.93 nM**."
t_u20_CHEMBL1075533_CHEMBL191334.units_off.qwen3.6-35b-a3b.r0.2968a48f,t_u20_CHEMBL1075533_CHEMBL191334,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,6587.93,6587.93,6.58793,10,1,407261,48.428454557433724,False," The value returned was 6.58793, which is 1000× smaller because it was using the wrong predicates. The correct value using the proper predicates is 6587.93 nM.)"
